node,new_score,original_sco,diff
anon_S4033E,561.889184827,595.0,-33.110815173
anon_S4812E,544.138892561,667.0,-122.861107439
anon_S4925E,574.232352481,584.0,-9.767647519
anon_S5254E,645.134373909,646.0,-0.865626091
anon_S86E,582.996589605,649.0,-66.003410395
anon_S1651E,575.498197537,496.0,79.498197537
anon_S2391E,611.2921559,620.0,-8.7078441
anon_S180E,596.424498896,749.0,-152.575501104
anon_S757E,552.238874291,597.0,-44.761125709
anon_S1816E,620.735248564,735.0,-114.264751436
anon_S1485E,651.799047637,509.0,142.799047637
anon_S2629E,657.588804239,585.0,72.588804239
anon_S2774E,651.126021009,717.0,-65.873978991
anon_S5862E,559.45199806,510.0,49.45199806
anon_S1533E,629.881185565,607.0,22.881185565
anon_S2524E,549.248454816,493.0,56.248454816
anon_S1307E,591.0,591.0,0.0
anon_S4520E,679.430605879,691.0,-11.569394121
anon_S2174E,630.668012834,675.0,-44.331987166
anon_S1572E,645.211495333,737.0,-91.788504667
anon_S5997E,579.919859295,604.0,-24.080140705
anon_S2459E,645.854106514,551.0,94.854106514
anon_S2003E,627.459258651,480.0,147.459258651
anon_S2733E,544.774470627,633.0,-88.225529373
anon_S406E,477.800906119,441.0,36.800906119
anon_S4415E,642.239850894,532.0,110.239850894
anon_S5657E,622.349108406,655.0,-32.650891594
anon_S3042E,618.987743888,568.0,50.987743888
anon_S3628E,671.24612647,596.0,75.24612647
anon_S889E,526.0,526.0,0.0
anon_S2462E,624.000445986,301.0,323.000445986
anon_S3148E,616.518630378,553.0,63.518630378
anon_S3350E,618.987743888,584.0,34.987743888
anon_S2953E,583.013298771,635.0,-51.986701229
anon_S2230E,661.673891183,571.0,90.673891183
anon_S5910E,607.622185089,616.0,-8.377814911
anon_S2307E,646.816018423,529.0,117.816018423
anon_S3613E,553.637304284,602.0,-48.362695716
anon_S4331E,591.796242927,556.0,35.796242927
anon_S4754E,515.353585874,550.0,-34.646414126
anon_S603E,532.91821626,497.0,35.91821626
anon_S3457E,544.851150086,543.0,1.851150086
anon_S5041E,602.965080487,685.0,-82.034919513
anon_S3867E,672.448042532,533.0,139.448042532
anon_S3562E,558.13337886,589.0,-30.86662114
anon_S1668E,589.28092468,567.0,22.28092468
anon_S3439E,623.861685676,417.0,206.861685676
anon_S4594E,533.255544954,309.0,224.255544954
anon_S4126E,624.000445986,579.0,45.000445986
anon_S1231E,591.0,591.0,0.0
anon_S3181E,548.58898549,673.0,-124.41101451
anon_S507E,560.978419561,525.0,35.978419561
anon_S4013E,544.856732803,540.0,4.856732803
anon_S1125E,588.142032052,525.0,63.142032052
anon_S430E,602.0,602.0,0.0
anon_S4042E,658.237031298,577.0,81.237031298
anon_S5488E,529.975405765,485.0,44.975405765
anon_S5582E,603.18974678,662.0,-58.81025322
anon_S998E,553.066120368,553.0,0.066120368
anon_S1661E,657.633728128,441.0,216.633728128
anon_S4917E,553.628832802,536.0,17.628832802
anon_S4221E,667.969380443,626.0,41.969380443
anon_S4090E,617.847806716,762.0,-144.152193284
anon_S1756E,653.983391686,531.0,122.983391686
anon_S1367E,470.063738358,466.0,4.063738358
anon_S1093E,556.948939,554.0,2.948939
anon_S2402E,592.034975703,562.0,30.034975703
anon_S2599E,603.167212816,632.0,-28.832787184
anon_S4174E,561.621854866,515.0,46.621854866
anon_S64E,575.819471546,664.0,-88.180528454
anon_S5099E,409.104839721,405.0,4.104839721
anon_S3835E,664.164969273,674.0,-9.835030727
anon_S1514E,609.871869381,735.0,-125.128130619
anon_S5113E,712.618429888,714.0,-1.381570112
anon_S2389E,642.851952363,658.0,-15.148047637
anon_S2631E,632.810136821,660.0,-27.189863179
anon_S5512E,587.590138508,595.0,-7.409861492
anon_S2991E,638.631750808,334.0,304.631750808
anon_S5340E,622.617817121,700.0,-77.382182879
anon_S1226E,536.0,536.0,0.0
anon_S353E,681.35782093,699.0,-17.64217907
anon_S3292E,625.798342998,665.0,-39.201657002
anon_S5180E,540.980952664,489.0,51.980952664
anon_S5170E,540.874910776,514.0,26.874910776
anon_S527E,560.966511726,652.0,-91.033488274
anon_S3480E,636.594401868,471.0,165.594401868
anon_S4696E,535.912557043,502.0,33.912557043
anon_S3096E,648.272701827,614.0,34.272701827
anon_S844E,580.716780866,655.0,-74.283219134
anon_S589E,573.670867543,704.0,-130.329132457
anon_S2503E,661.673891183,401.0,260.673891183
anon_S3138E,630.331932128,486.0,144.331932128
anon_S4543E,565.050185109,526.0,39.050185109
anon_S3065E,549.248454816,440.0,109.248454816
anon_S2845E,652.139434565,538.0,114.139434565
anon_S3586E,591.236528808,619.0,-27.763471192
anon_S3709E,580.778896755,566.0,14.778896755
anon_S3716E,603.167212816,525.0,78.167212816
anon_S4329E,549.248454816,494.0,55.248454816
anon_S4298E,616.320237007,785.0,-168.679762993
anon_S3729E,669.245420595,651.0,18.245420595
anon_S4651E,598.597787535,611.0,-12.402212465
anon_S4245E,549.248454816,483.0,66.248454816
anon_S4058E,623.861685676,575.0,48.861685676
anon_S4837E,583.583943937,768.0,-184.416056063
anon_S945E,507.0,507.0,0.0
anon_S1186E,600.380197761,708.0,-107.619802239
anon_S3919E,623.694103502,755.0,-131.305896498
anon_S3882E,654.68889514,449.0,205.68889514
anon_S4118E,655.270020424,780.0,-124.729979576
anon_S3783E,619.734531255,630.0,-10.265468745
anon_S918E,492.0,492.0,0.0
anon_S5445E,512.706404522,450.0,62.706404522
anon_S633E,566.0,566.0,0.0
anon_S1040E,651.961425594,652.0,-0.038574406
anon_S1835E,657.283369159,598.0,59.283369159
anon_S4480E,558.128679526,558.0,0.128679526
anon_S1940E,623.861685676,533.0,90.861685676
anon_S1557E,576.955043089,626.0,-49.044956911
anon_S2615E,549.248454816,445.0,104.248454816
anon_S5211E,568.606101057,517.0,51.606101057
anon_S5532E,671.0,671.0,0.0
anon_S1783E,608.465606091,582.0,26.465606091
anon_S1600E,657.633728128,605.0,52.633728128
anon_S5789E,563.968232252,549.0,14.968232252
anon_S1271E,572.091957618,572.0,0.091957618
anon_S2131E,627.9841036,716.0,-88.0158964
anon_S5614E,318.107057637,277.0,41.107057637
anon_S4197E,672.699857304,721.0,-48.300142696
anon_S5324E,574.213643644,575.0,-0.786356356
anon_S1471E,590.211579233,663.0,-72.788420767
anon_S297E,552.531379539,671.0,-118.468620461
anon_S5723E,597.789345789,658.0,-60.210654211
anon_S5244E,583.46043917,584.0,-0.53956083
anon_S2554E,549.248454816,434.0,115.248454816
anon_S1706E,580.553886433,639.0,-58.446113567
anon_S2044E,544.494501308,490.0,54.494501308
anon_S1087E,536.324936271,528.0,8.324936271
anon_S2259E,597.725069065,616.0,-18.274930935
anon_S1682E,596.937675562,549.0,47.937675562
anon_S4863E,534.492652821,513.0,21.492652821
anon_S780E,591.289228031,637.0,-45.710771969
anon_S331E,567.323936131,522.0,45.323936131
anon_S2885E,549.248454816,638.0,-88.751545184
anon_S5968E,582.127039502,657.0,-74.872960498
anon_S2910E,555.265324959,533.0,22.265324959
anon_S219E,543.524981443,527.0,16.524981443
anon_S5265E,569.037360066,520.0,49.037360066
anon_S3288E,591.922631486,569.0,22.922631486
anon_S711E,539.161680403,539.0,0.161680403
anon_S2819E,623.861685676,610.0,13.861685676
anon_S644E,600.032798892,600.0,0.032798892
anon_S3410E,562.132913079,635.0,-72.867086921
anon_S6125E,525.936751337,446.0,79.936751337
anon_S5879E,563.01010692,507.0,56.01010692
anon_S896E,625.988921191,626.0,-0.011078809
anon_S4791E,625.061202197,628.0,-2.938797803
anon_S459E,657.856032329,691.0,-33.143967671
anon_S6061E,574.212347567,589.0,-14.787652433
anon_S5379E,472.734588568,426.0,46.734588568
anon_S5824E,541.660830544,558.0,-16.339169456
anon_S699E,564.0,564.0,0.0
anon_S3382E,544.944444444,488.0,56.944444444
anon_S961E,613.0,613.0,0.0
anon_S2993E,659.072827707,519.0,140.072827707
anon_S4439E,572.077152346,436.0,136.077152346
anon_S4566E,549.635370671,659.0,-109.364629329
anon_S3699E,585.113705952,585.0,0.113705952
anon_S4453E,637.672655641,523.0,114.672655641
anon_S4362E,551.845120847,537.0,14.845120847
anon_S220E,523.383029418,487.0,36.383029418
anon_S3106E,643.278043195,511.0,132.278043195
anon_S5630E,576.393119724,601.0,-24.606880276
anon_S4157E,523.968628986,504.0,19.968628986
anon_S4670E,574.048148477,606.0,-31.951851523
anon_S4970E,466.624383344,356.0,110.624383344
anon_S3466E,613.905491277,581.0,32.905491277
anon_S3731E,601.694618441,646.0,-44.305381559
anon_S5007E,623.671504652,661.0,-37.328495348
anon_S3878E,590.961541677,396.0,194.961541677
anon_S3978E,547.454211958,646.0,-98.545788042
anon_S4062E,661.348266444,636.0,25.348266444
anon_S1825E,608.465606091,529.0,79.465606091
anon_S2743E,657.461373889,587.0,70.461373889
anon_S5167E,568.606101057,556.0,12.606101057
anon_S1659E,608.465606091,516.0,92.465606091
anon_S2496E,659.518637066,513.0,146.518637066
anon_S1203E,504.0,504.0,0.0
anon_S2187E,576.142056374,515.0,61.142056374
anon_S5232E,510.471398772,504.0,6.471398772
anon_S1764E,617.162477248,683.0,-65.837522752
anon_S4993E,569.824488913,576.0,-6.175511087
anon_S2129E,658.381787013,682.0,-23.618212987
anon_S1961E,581.296691907,586.0,-4.703308093
anon_S1334E,754.0,754.0,0.0
anon_S2647E,644.671822051,573.0,71.671822051
anon_S6005E,656.596537697,667.0,-10.403462303
anon_S2451E,623.861685676,747.0,-123.138314324
anon_S1452E,662.569272628,741.0,-78.430727372
anon_S1627E,555.0,555.0,0.0
anon_S1296E,640.973058346,641.0,-0.026941654
anon_S1469E,657.74495739,669.0,-11.25504261
anon_S2112E,665.839783503,618.0,47.839783503
anon_S37E,560.992697807,672.0,-111.007302193
anon_S167E,596.649473007,577.0,19.649473007
anon_S4342E,523.783376167,488.0,35.783376167
anon_S599E,564.801778499,665.0,-100.198221501
anon_S4039E,544.856732803,569.0,-24.143267197
anon_S2960E,623.560078733,643.0,-19.439921267
anon_S5885E,527.684532502,524.0,3.684532502
anon_S5380E,502.767697591,481.0,21.767697591
anon_S763E,658.109727073,659.0,-0.890272927
anon_S312E,568.024993209,587.0,-18.975006791
anon_S2338E,668.327518369,691.0,-22.672481631
anon_S329E,609.291861104,629.0,-19.708138896
anon_S5918E,504.665967907,498.0,6.665967907
anon_S4339E,544.747118026,536.0,8.747118026
anon_S265E,567.69627479,593.0,-25.30372521
anon_S2680E,659.479792119,501.0,158.479792119
anon_S2238E,595.309551321,624.0,-28.690448679
anon_S3245E,604.146363604,670.0,-65.853636396
anon_S5972E,540.560991471,521.0,19.560991471
anon_S4627E,566.841642164,636.0,-69.158357836
anon_S3954E,650.89183558,391.0,259.89183558
anon_S3431E,667.969380443,693.0,-25.030619557
anon_S6104E,592.779914542,639.0,-46.220085458
anon_S4789E,528.928351948,533.0,-4.071648052
anon_S3014E,643.959962836,528.0,115.959962836
anon_S4685E,619.130539719,623.0,-3.869460281
anon_S980E,778.654605605,779.0,-0.345394395
anon_S538E,483.596786703,390.0,93.596786703
anon_S3189E,630.493149731,515.0,115.493149731
anon_S671E,570.048142477,570.0,0.0481424770001
anon_S438E,612.435816584,453.0,159.435816584
anon_S5480E,569.433967155,518.0,51.433967155
anon_S1112E,642.25312431,680.0,-37.74687569
anon_S5844E,583.46043917,398.0,185.46043917
anon_S1905E,667.3464754,661.0,6.3464754
anon_S1898E,578.334932333,513.0,65.334932333
anon_S4398E,549.680075505,563.0,-13.319924495
anon_S3215E,618.987743888,507.0,111.987743888
anon_S4216E,603.167212816,273.0,330.167212816
anon_S5651E,527.061970009,526.0,1.061970009
anon_S2494E,603.167212816,525.0,78.167212816
anon_S5764E,562.770687029,515.0,47.770687029
anon_S4886E,586.418959829,663.0,-76.581040171
anon_S4613E,597.012098079,518.0,79.012098079
anon_S4229E,637.048799606,772.0,-134.951200394
anon_S5091E,503.739386778,503.0,0.739386778
anon_S3833E,624.000445986,494.0,130.000445986
anon_S5434E,578.319806899,516.0,62.319806899
anon_S1031E,656.565514662,657.0,-0.434485338
anon_S2591E,623.861685676,684.0,-60.138314324
anon_S4911E,554.574852885,651.0,-96.425147115
anon_S4283E,627.459258651,420.0,207.459258651
anon_S3906E,658.403572781,565.0,93.403572781
anon_S2214E,605.154092679,538.0,67.154092679
anon_S5543E,540.713421003,537.0,3.713421003
anon_S1641E,588.640588764,611.0,-22.359411236
anon_S738E,539.575488645,519.0,20.575488645
anon_S94E,595.209079288,710.0,-114.790920712
anon_S743E,528.194349599,526.0,2.194349599
anon_S5228E,557.15368824,567.0,-9.84631176
anon_S1804E,613.51955302,473.0,140.51955302
anon_S2639E,588.232013994,581.0,7.232013994
anon_S5188E,590.443299401,596.0,-5.556700599
anon_S2766E,659.564700033,753.0,-93.435299967
anon_S5230E,541.930556918,522.0,19.930556918
anon_S5377E,538.557913397,498.0,40.557913397
anon_S1313E,608.0,608.0,0.0
anon_S226E,563.518678526,632.0,-68.481321474
anon_S1544E,649.365557099,698.0,-48.634442901
anon_S5348E,567.247522515,599.0,-31.752477485
anon_S2162E,731.317855066,778.0,-46.682144934
anon_S2836E,586.790797586,474.0,112.790797586
anon_S12E,560.978419561,745.0,-184.021580439
anon_S284E,567.997119304,675.0,-107.002880696
anon_S3030E,544.856732803,569.0,-24.143267197
anon_S2028E,590.173063283,706.0,-115.826936717
anon_S2470E,599.398457434,399.0,200.398457434
anon_S899E,680.930757427,681.0,-0.069242573
anon_S5813E,565.896931548,580.0,-14.103068452
anon_S2348E,619.605101496,652.0,-32.394898504
anon_S2246E,661.348266444,653.0,8.348266444
anon_S2373E,569.310285168,535.0,34.310285168
anon_S485E,598.180859579,544.0,54.180859579
anon_S3607E,662.27896475,655.0,7.27896475
anon_S2082E,602.0261291,612.0,-9.9738709
anon_S4746E,513.229688911,508.0,5.229688911
anon_S617E,627.951951367,695.0,-67.048048633
anon_S3443E,627.740570249,501.0,126.740570249
anon_S3445E,636.594401868,523.0,113.594401868
anon_S3853E,544.498418094,526.0,18.498418094
anon_S4954E,574.882456615,636.0,-61.117543385
anon_S548E,562.776094085,537.0,25.776094085
anon_S3574E,661.219451677,636.0,25.219451677
anon_S3429E,620.71237334,560.0,60.71237334
anon_S4582E,428.052271109,409.0,19.052271109
anon_S4575E,488.893668675,418.0,70.893668675
anon_S5923E,577.869068065,563.0,14.869068065
anon_S4110E,549.240656547,549.0,0.240656547
anon_S4633E,595.823014787,618.0,-22.176985213
anon_S4488E,549.248454816,308.0,241.248454816
anon_S4517E,533.704560731,517.0,16.704560731
anon_S1048E,559.05977523,559.0,0.05977523
anon_S4027E,598.039731995,335.0,263.039731995
anon_S3992E,660.277154575,616.0,44.277154575
anon_S682E,598.0,598.0,0.0
anon_S1135E,573.714012302,564.0,9.714012302
anon_S252E,598.491701035,655.0,-56.508298965
anon_S4422E,549.171076375,456.0,93.171076375
anon_S446E,625.553467165,606.0,19.553467165
anon_S876E,645.967770731,646.0,-0.032229269
anon_S3664E,663.876261138,661.0,2.876261138
anon_S2142E,586.374684607,589.0,-2.625315393
anon_S1853E,626.009074587,531.0,95.009074587
anon_S5649E,474.49410038,457.0,17.49410038
anon_S1344E,616.329136693,610.0,6.329136693
anon_S4231E,615.990690758,589.0,26.990690758
anon_S4714E,565.008753335,536.0,29.008753335
anon_S2139E,644.671822051,601.0,43.671822051
anon_S1584E,619.510375554,605.0,14.510375554
anon_S5076E,570.685027782,689.0,-118.314972218
anon_S45E,560.966598938,489.0,71.966598938
anon_S2589E,620.650699947,710.0,-89.349300053
anon_S5672E,500.841336845,491.0,9.841336845
anon_S5861E,577.698424456,545.0,32.698424456
anon_S5089E,644.445014667,751.0,-106.554985333
anon_S3827E,622.783759739,636.0,-13.216240261
anon_S2313E,659.437608462,613.0,46.437608462
anon_S5830E,743.955580086,764.0,-20.044419914
anon_S5251E,536.551475525,459.0,77.551475525
anon_S4932E,585.189213287,586.0,-0.810786713
anon_S2548E,549.248454816,421.0,128.248454816
anon_S5560E,589.794206239,663.0,-73.205793761
anon_S5138E,553.741151191,573.0,-19.258848809
anon_S5957E,568.382102602,556.0,12.382102602
anon_S2485E,600.669721407,589.0,11.669721407
anon_S244E,561.162863727,616.0,-54.837136273
anon_S2226E,615.199614165,561.0,54.199614165
anon_S5352E,591.783231494,597.0,-5.216768506
anon_S5871E,591.765337444,599.0,-7.234662556
anon_S719E,606.0,606.0,0.0
anon_S5196E,558.059181399,452.0,106.059181399
anon_S193E,606.144695507,592.0,14.144695507
anon_S513E,561.173812283,632.0,-70.826187717
anon_S4116E,652.174668299,566.0,86.174668299
anon_S426E,636.0,636.0,0.0
anon_S856E,605.373592411,657.0,-51.626407589
anon_S2566E,637.827464508,325.0,312.827464508
anon_S2032E,536.152853583,448.0,88.152853583
anon_S6069E,600.677749908,542.0,58.677749908
anon_S3051E,581.760307749,542.0,39.760307749
anon_S4537E,569.851413005,590.0,-20.148586995
anon_S2413E,618.987743888,441.0,177.987743888
anon_S2866E,636.594401868,534.0,102.594401868
anon_S2367E,588.030008625,579.0,9.030008625
anon_S3594E,613.736188526,554.0,59.736188526
anon_S71E,649.378749955,749.0,-99.621250045
anon_S5903E,672.263805018,682.0,-9.736194982
anon_S4300E,623.861685676,421.0,202.861685676
anon_S3234E,660.701620852,557.0,103.701620852
anon_S1997E,576.328404645,580.0,-3.671595355
anon_S3739E,551.469138404,620.0,-68.530861596
anon_S3343E,668.327518369,608.0,60.327518369
anon_S4778E,554.731178398,592.0,-37.268821602
anon_S931E,345.0,345.0,0.0
anon_S3553E,513.653124203,460.0,53.653124203
anon_S632E,678.932872473,679.0,-0.067127527
anon_S3925E,550.182268599,579.0,-28.817731401
anon_S5339E,560.089933975,501.0,59.089933975
anon_S5056E,671.576895877,723.0,-51.423104123
anon_S3870E,627.459258651,431.0,196.459258651
anon_S3797E,662.235339867,592.0,70.235339867
anon_S5471E,557.903952299,569.0,-11.096047701
anon_S1072E,636.622543029,638.0,-1.377456971
anon_S804E,553.741093306,650.0,-96.258906694
anon_S1956E,594.642617977,645.0,-50.357382023
anon_S5504E,678.544087673,683.0,-4.455912327
anon_S887E,616.0,616.0,0.0
anon_S1797E,601.280448366,514.0,87.280448366
anon_S4807E,570.287740131,573.0,-2.712259869
anon_S1676E,585.819896784,545.0,40.819896784
anon_S5799E,590.391318612,598.0,-7.608681388
anon_S1261E,424.745989775,415.0,9.745989775
anon_S2121E,627.9841036,719.0,-91.0158964
anon_S5305E,566.101065956,549.0,17.101065956
anon_S5602E,578.101195478,658.0,-79.898804522
anon_S2613E,664.843961781,640.0,24.843961781
anon_S1969E,608.465606091,648.0,-39.534393909
anon_S1749E,595.489318991,598.0,-2.510681009
anon_S1461E,650.89183558,623.0,27.89183558
anon_S5737E,619.354494894,636.0,-16.645505106
anon_S136E,752.0,752.0,0.0
anon_S3059E,624.000445986,521.0,103.000445986
anon_S2782E,636.594401868,519.0,117.594401868
anon_S2546E,623.861685676,562.0,61.861685676
anon_S1714E,638.186819723,557.0,81.186819723
anon_S5851E,548.97587859,578.0,-29.02412141
anon_S4250E,624.000445986,345.0,279.000445986
anon_S2265E,651.547008547,526.0,125.547008547
anon_S5388E,548.510692761,505.0,43.510692761
anon_S5405E,607.026811483,646.0,-38.973188517
anon_S4877E,517.433490149,501.0,16.433490149
anon_S2065E,571.637229513,491.0,80.637229513
anon_S2902E,661.348266444,613.0,48.348266444
anon_S5259E,536.551475525,678.0,-141.448524475
anon_S701E,595.730921999,592.0,3.730921999
anon_S2688E,646.425831727,489.0,157.425831727
anon_S1332E,674.0,674.0,0.0
anon_S2717E,636.594401868,571.0,65.594401868
anon_S5869E,547.309540497,533.0,14.309540497
anon_S5204E,555.779745871,712.0,-156.220254129
anon_S4781E,560.934536671,558.0,2.934536671
anon_S2622E,654.126268632,520.0,134.126268632
anon_S955E,547.072465506,547.0,0.072465506
anon_S465E,610.674156504,534.0,76.674156504
anon_S665E,543.153229156,543.0,0.153229156
anon_S2804E,546.370197053,617.0,-70.629802947
anon_S5331E,550.374053316,488.0,62.374053316
anon_S3681E,686.961304199,738.0,-51.038695801
anon_S2987E,677.820881733,764.0,-86.179118267
anon_S4550E,564.992691203,559.0,5.992691203
anon_S530E,560.984192525,625.0,-64.015807475
anon_S3504E,668.491089289,517.0,151.491089289
anon_S6071E,543.145567946,551.0,-7.854432054
anon_S3493E,612.617033573,536.0,76.617033573
anon_S3049E,560.917635422,587.0,-26.082364578
anon_S868E,523.19548539,523.0,0.19548539
anon_S3676E,553.55567326,481.0,72.55567326
anon_S2051E,598.854587261,601.0,-2.145412739
anon_S2668E,661.639711227,606.0,55.639711227
anon_S5659E,619.796113609,641.0,-21.203886391
anon_S1890E,608.638781107,508.0,100.638781107
anon_S5622E,602.340510944,599.0,3.340510944
anon_S4143E,646.263837118,632.0,14.263837118
anon_S3758E,624.000445986,510.0,114.000445986
anon_S4642E,580.004101742,589.0,-8.995898258
anon_S4962E,598.890243277,617.0,-18.109756723
anon_S4759E,513.740895593,575.0,-61.259104407
